{DEBUG}  CoreLogging  CoreLogging.java  28  Logging Provider: org.jboss.logging.Log4jLoggerProvider  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration ntext -> org.hibernate.type.NTextType@68759011  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration blob -> org.hibernate.type.BlobType@4ebea12c  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@4ebea12c  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@7fcbe147  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration clob -> org.hibernate.type.ClobType@fd0e5b6  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@fd0e5b6  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration nclob -> org.hibernate.type.NClobType@7e809b79  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@7e809b79  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@89c10b7  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@3d08f3f5  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration serializable -> org.hibernate.type.SerializableType@751d3241  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration object -> org.hibernate.type.ObjectType@4f936da8  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@4f936da8  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@76a36b71  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@184497d1  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@f9d87b  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@6ffab045  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@26fb628  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@3e2943ab  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@70dd7e15  27-Feb-2021 Saturday PST 13:49:52
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@4a9f80d3  27-Feb-2021 Saturday PST 13:49:52
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.boot.cfgxml.spi.CfgXmlAccessService]  27-Feb-2021 Saturday PST 13:49:52
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.id.factory.spi.MutableIdentifierGeneratorFactory]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DefaultIdentifierGeneratorFactory  DefaultIdentifierGeneratorFactory.java  81  Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]  27-Feb-2021 Saturday PST 13:49:53
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.engine.jdbc.env.spi.JdbcEnvironment]  27-Feb-2021 Saturday PST 13:49:53
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.engine.jdbc.dialect.spi.DialectFactory]  27-Feb-2021 Saturday PST 13:49:53
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.engine.jdbc.dialect.spi.DialectResolver]  27-Feb-2021 Saturday PST 13:49:53
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.engine.jdbc.connections.spi.ConnectionProvider]  27-Feb-2021 Saturday PST 13:49:53
{WARN}  DriverManagerConnectionProviderImpl  DriverManagerConnectionProviderImpl.java  72  HHH10001002: Using Hibernate built-in connection pool (not for production use!)  27-Feb-2021 Saturday PST 13:49:53
{INFO}  DriverManagerConnectionProviderImpl  DriverManagerConnectionProviderImpl.java  115  HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://mydemoinstance.ccebyapfawzg.us-west-1.rds.amazonaws.com:5432/postgres]  27-Feb-2021 Saturday PST 13:49:53
{INFO}  DriverManagerConnectionProviderImpl  DriverManagerConnectionProviderImpl.java  121  HHH10001001: Connection properties: {password=AWStrxr4kidz, user=postgres}  27-Feb-2021 Saturday PST 13:49:53
{INFO}  DriverManagerConnectionProviderImpl  DriverManagerConnectionProviderImpl.java  129  HHH10001003: Autocommit mode: false  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DelegatingBasicLogger  DelegatingBasicLogger.java  384  Initializing Connection pool with 1 Connections  27-Feb-2021 Saturday PST 13:49:53
{INFO}  DriverManagerConnectionProviderImpl$PooledConnections  DriverManagerConnectionProviderImpl.java  259  HHH000115: Hibernate connection pool size: 5 (min=1)  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  JdbcEnvironmentInitiator  JdbcEnvironmentInitiator.java  72  Database ->
       name : PostgreSQL
    version : 12.5
      major : 12
      minor : 5  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  JdbcEnvironmentInitiator  JdbcEnvironmentInitiator.java  83  Driver ->
       name : PostgreSQL JDBC Driver
    version : 42.2.5
      major : 42
      minor : 2  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  DelegatingBasicLogger  DelegatingBasicLogger.java  389  JDBC version : 4.2  27-Feb-2021 Saturday PST 13:49:53
{INFO}  Dialect  Dialect.java  175  HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect  27-Feb-2021 Saturday PST 13:49:53
{DEBUG}  IdentifierHelperBuilder  IdentifierHelperBuilder.java  110  JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case  27-Feb-2021 Saturday PST 13:49:53
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [postgres]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [public]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [cards_card_id_seq]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [postgres]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [public]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [card_id_seq]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [postgres]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [public]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [deck_id_seq]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [postgres]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [public]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [player_id_seq]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [postgres]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [employee_portal]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [requests_request_id_seq]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [postgres]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [employee_portal]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [managers_manager_id_seq]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [postgres]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [public]  27-Feb-2021 Saturday PST 13:50:07
{TRACE}  AbstractServiceRegistryImpl  AbstractServiceRegistryImpl.java  233  Initializing service [role=org.hibernate.engine.jdbc.spi.JdbcServices]  27-Feb-2021 Saturday PST 13:50:07
{DEBUG}  Namespace  Namespace.java  51  Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]  27-Feb-2021 Saturday PST 13:50:07
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@57a48985  27-Feb-2021 Saturday PST 13:50:07
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  157  Adding type registration java.util.UUID -> org.hibernate.type.PostgresUUIDType@57a48985  27-Feb-2021 Saturday PST 13:50:07
{DEBUG}  BasicTypeRegistry  BasicTypeRegistry.java  160  HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@34a75079  27-Feb-2021 Saturday PST 13:50:07
{DEBUG}  TypeConfiguration  TypeConfiguration.java  152  Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@7cf283e1] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@20e6c4dc]  27-Feb-2021 Saturday PST 13:50:07
{DEBUG}  AnnotationBinder  AnnotationBinder.java  560  Binding entity from annotated class: com.app.model.Employees  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [DTYPE]  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  Ejb3Column  Ejb3Column.java  213  Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  EntityBinder  EntityBinder.java  430  Import with entity name Employees  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  InFlightMetadataCollectorImpl  InFlightMetadataCollectorImpl.java  725  Import: Employees -> com.app.model.Employees  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  InFlightMetadataCollectorImpl  InFlightMetadataCollectorImpl.java  725  Import: com.app.model.Employees -> com.app.model.Employees  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [employees]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [employee_portal]  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  Namespace  Namespace.java  51  Created database namespace [logicalName=Name{catalog=null, schema=employee_portal}, physicalName=Name{catalog=null, schema=employee_portal}]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [employees]  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  EntityBinder  EntityBinder.java  873  Bind entity com.app.model.Employees on table employees  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  AnnotationBinder  AnnotationBinder.java  1662  Processing annotations of com.app.model.Employees.email  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [email]  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [email]  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  Ejb3Column  Ejb3Column.java  213  Binding column: Ejb3Column{table=org.hibernate.mapping.Table(employee_portal.employees), mappingColumn=email, insertable=true, updatable=true, unique=false}  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  ClassLoaderAccessImpl  ClassLoaderAccessImpl.java  60  Not known whether passed class name [com.app.model.Employees] is safe  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  ClassLoaderAccessImpl  ClassLoaderAccessImpl.java  62  No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.app.model.Employees  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  PropertyBinder  PropertyBinder.java  175  MetadataSourceProcessor property email with lazy=false  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  AbstractPropertyHolder  AbstractPropertyHolder.java  94  Attempting to locate auto-apply AttributeConverter for property [com.app.model.Employees:email]  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  SimpleValueBinder  SimpleValueBinder.java  410  building SimpleValue for email  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  NormalizingIdentifierHelperImpl  NormalizingIdentifierHelperImpl.java  59  Normalizing identifier quoting [email]  27-Feb-2021 Saturday PST 13:50:08
{DEBUG}  PropertyBinder  PropertyBinder.java  266  Building property email  27-Feb-2021 Saturday PST 13:50:08
{TRACE}  PropertyBinder  PropertyBinder.java  329  Cascading email with null  27-Feb-2021 Saturday PST 13:50:08
